id,cc_cons
33976,6598.4696626527975
26627,4485.297479283087
13014,4259.250446146402
9047,7167.383701894451
38802,4948.837589924973
45634,8153.293249695545
17122,7521.780285527908
16725,5480.747735584608
41186,3683.6026942169433
23883,5124.386951494263
45258,6272.6020671241795
6228,9969.36563228843
6052,9514.139869745315
44339,13544.802881535481
31918,2241.0701207276966
23029,2359.259903117648
32047,8097.155287157027
10203,3715.1989907138586
23557,1771.1083696913088
25212,12804.440333634644
11811,1989.282856681753
38070,3872.532793972774
23627,6678.666140344871
15755,16489.207326455526
25502,10431.006325392304
39641,3346.4526522488777
37414,2919.9625111962328
15649,17023.633335020724
36909,13615.816195093992
34021,8864.133223136945
29237,13579.995012875535
23624,8383.96440067487
45588,5538.239738193301
20107,8071.410398528977
26691,12554.842253138002
34316,12360.349331442532
36365,14690.848211179142
3415,4665.799395281693
13654,7641.1747819585535
37787,4563.945995773993
26153,4468.287701510659
14959,2342.518215682934
32202,5728.994789908557
1917,9094.03385203475
21121,7409.581448774959
8719,1682.1654927707107
24225,6141.7672363422425
9109,17875.959450068975
44554,5443.0567262845725
24794,4482.522880629161
3610,4224.786825916326
5895,4443.9416359987
20458,2067.273904479866
2214,2694.1310287494252
43742,1416.316159208403
14390,23881.86976348117
40235,2652.781691446963
27632,7795.99017995179
26660,2384.2513825294973
2878,6832.485163889896
11270,15571.967353061593
45699,11372.491658900057
23855,7455.661365733407
38025,4383.203060925627
20208,1739.3018804091787
30282,3412.471053005333
9918,6950.712579978483
20162,4870.403790971823
44137,11327.348399219383
30300,19222.250531989135
33741,16529.429051084247
37601,2247.5357229951883
38997,4658.413248729887
2888,3435.0681645503846
11271,1900.89959140606
23482,5245.28229744614
33098,3159.2441861521634
22934,4150.770999221655
11014,7881.087036988048
46516,8177.359310857227
27697,11470.87250101665
34281,12690.249551719235
46477,5147.243700158536
45139,2414.5918012671586
6121,4621.231502045272
35564,6732.779341760366
1169,10997.116640336088
21688,6669.449430400622
8788,2706.852648389754
12277,7501.509144659919
30487,1261.6285169920222
36643,12433.667201237842
41073,3116.2068107632617
4398,18111.655153812528
21132,5995.419725873375
27225,4201.354186729126
10597,3504.1497568028067
2675,2979.780771854694
30718,9563.997186234805
39565,8549.76889114468
31710,6279.455121760985
26084,4636.281378256442
12634,17982.283863211855
35434,5660.043671903053
2334,4062.330913402201
15592,9662.550763125626
39398,1572.1153272479237
19011,11941.404108286235
43019,1726.653510604496
43992,20098.113970624727
21831,4405.79453775987
14875,10260.406368297496
27823,3476.28623163278
36372,3456.8212337149394
42644,4856.498579990513
40185,1961.4600271221975
41279,5563.374335799854
23676,5898.575243756257
22541,4060.098305888907
37541,2762.5028898994524
27408,9068.222562294048
8662,3480.375567451506
29282,1346.3992004439374
36110,3432.3965164070523
37632,7044.204277724936
7033,2691.309480836253
19468,6009.409301585063
18437,3466.751085243215
34724,5381.818761879733
41242,8971.609359327384
18754,5321.415208359638
6366,5188.273158237696
13465,4670.290241540477
18682,4710.150787202428
29514,2467.796598328193
13165,4010.2048987959806
9029,4409.965282725258
19593,7029.132631894514
18097,2659.2080681456587
5294,10388.696595374999
10168,6916.306086959521
8284,5788.69359970484
34918,3810.2298885040695
23946,4182.306868230397
6101,9532.01289730711
28966,5897.0977060132645
335,4006.4094840411494
38765,16450.800945247993
1771,8289.976590440052
30946,7117.432916681235
17344,18227.37868905487
17145,4873.149148607005
1339,3011.1283693039404
15223,4278.100001547515
43124,6698.225785050065
5392,7637.616165988955
28222,2535.2124404786273
2207,6482.40277604224
28075,2658.387082831817
39913,7211.126474539244
106,2867.343979404596
36085,5855.092032613871
3203,3318.4078035136154
46089,2293.0147887732223
22045,7184.8390287971815
4140,9061.81305248396
42086,3895.3647120651076
8080,1737.5977625287637
20007,1700.9845206795794
33066,2503.2549694089153
44419,4331.242040175737
21454,4017.5454144477962
45438,6277.514935657128
17399,4108.302031985809
30016,4126.534186321881
3883,3220.233694077021
29436,20684.701277188546
2551,5031.955907306754
16135,1803.554892160957
6414,6068.8656710630075
40118,10913.824908523047
36286,9423.106911029876
35059,7687.661496740895
38091,3705.8869750758968
22894,6400.784372906508
43693,10218.130703775307
34703,3463.2610918609507
808,5302.046822993792
45121,975.3189366274378
31765,4753.243248819966
21686,4311.986747384775
810,4084.2416552411887
22658,9546.9963096122
7146,3100.2657425138896
42132,6448.135820713244
45820,4871.6484223705975
17784,2449.6500002216962
46640,9658.901423800298
4824,4049.471219539026
10599,2487.348316636442
21518,3728.917444225305
33574,4638.056471040003
24730,2996.3104809093475
12124,4180.396766613658
2648,7900.772851067034
40557,9094.7869405232
30711,4531.565920064593
17717,9043.189350567485
46338,12817.955450537835
41597,3361.1420123461194
30441,19123.02581316221
10020,10873.740700138444
10545,2695.8157893873367
16201,5758.80325387832
39166,4560.214969360901
30029,15986.019672953156
35073,9990.600864905527
2908,4260.879819335676
37252,5631.233994631267
23669,10813.437291455146
38728,154.4780712571703
6444,6967.937993691139
39028,4262.886088751127
1230,14426.313086958531
37811,6261.318837299534
13338,7243.289977536046
14754,12228.821075741156
44841,4665.148371473048
14837,3234.8024761033857
36068,2528.5093695930254
1899,1774.345063856595
7728,6601.7293061781775
31478,8531.573813574838
38484,4213.96517825042
38781,3289.5294445748727
42583,1729.721754898757
45513,9714.501690635914
24405,4724.320207955217
44757,11398.016021018364
7034,20115.060517860227
5490,8031.255192127446
9795,2656.3163631490493
23641,7127.794963363185
23452,1913.4763826049643
22407,11335.84483528423
3616,4513.122499288789
21622,8752.344246660079
32680,5734.714386298108
8038,5294.724802402401
6882,6022.146527214938
21364,9277.086073051849
35736,4511.542057431134
6650,7812.883279318298
45091,5875.868229423883
8498,6375.1221128866655
22686,7693.187653837088
25916,9143.491860296319
6781,11705.669549563965
207,15432.243388568202
9788,1606.709998378904
10082,3572.213002817489
46841,3753.1387868897177
14713,3711.7935624496004
18267,8172.702230443578
38711,6352.0011823486475
9457,6594.620443681966
37584,7464.058076847806
22070,4775.304099699113
3602,4425.8418405568755
22746,6841.986175271452
37361,8383.573602122642
18228,7660.76259492819
44041,12590.708033514517
11422,2691.3580908802214
32767,6852.900970207857
44980,3653.182891640761
4361,8603.31671354935
906,7722.670075786033
16600,10136.557644734816
9131,4547.528753889973
37482,11092.50630637695
38024,4749.6333043466875
23635,3783.354973634285
34620,6649.7558157147005
30655,6599.63592448758
4847,15754.828421439272
40869,11405.164872175017
16743,7879.061909059049
29466,26624.937607020183
25217,4740.87345346744
8914,6108.449885919456
43471,3598.7745734146224
42295,4206.86771474499
20623,5365.991092066187
14753,2120.7151993610714
9998,5626.397506791137
3182,3548.736038592621
17439,2177.18400397252
32606,8044.660910938172
33841,3488.6375097403366
3991,4392.222005374788
35507,6009.7636150689705
17619,5915.773434829195
46021,5399.934182833319
6230,3067.278066402851
40248,5234.591875899278
24897,12489.235770711093
13513,8994.953721467162
8283,14981.192717774446
35647,4460.487660801381
27299,10467.622572023714
10827,11593.780094725045
40365,5221.628022543385
45149,2896.6557549360396
27479,4700.48798472579
36221,8686.915576945259
41150,9022.612375103496
21619,19522.74522093604
13650,2099.629821307861
6631,4875.055814903436
18854,5087.680002742691
31459,2544.03199454481
31500,3392.5066921794423
2735,4582.885863236561
19667,10951.444778311303
18627,6393.461022603918
22559,5571.462026772078
25318,6480.33372756783
21764,10969.099572756433
6737,9976.731246870842
31222,13832.937276916076
39073,2755.5575551886172
29402,3703.591538430445
92,4200.028329507958
21611,3450.794599288629
21368,7490.709859726107
44050,6514.56809281379
17932,11965.140381670273
757,15545.226483152199
22690,3854.166570056733
4218,16241.985782783884
22299,5844.329290263535
13594,4823.639271385685
5893,3607.5890614049767
13215,3196.180400518913
9000,2688.075279157454
23178,14259.943703407367
42002,5706.512647746322
21165,6036.754454688662
33042,8698.164600488159
43868,3159.1023243979785
46127,4955.964076860351
27365,4369.037382622183
20489,4512.910994172362
14982,11404.948305002992
44032,16596.809970711172
36229,4352.19145317631
34287,5795.543760413762
36135,2985.4735709645856
45938,7821.837728039735
28367,8242.668066998027
33460,6338.488739558665
384,4520.418180279792
5520,2550.58423052812
22895,4110.152954610255
44297,21836.74446670594
37641,7881.909342965882
31615,6127.668235341846
37738,5485.389879443843
28478,11942.491370245194
31721,4331.911427911221
40761,11454.604478516563
40812,2672.765240751708
12365,4698.051926575236
38454,11092.300238982367
16046,4197.6188633530155
29351,2697.3858953972986
20980,19978.39850042939
36952,5678.285506492501
46548,3742.1608664166456
2894,4688.706454140939
13596,6289.265234867587
26720,3665.214503999964
40188,1248.4525383383498
46740,3583.6479008954243
31940,4183.55999688879
32523,16154.352878464622
24375,8400.288584337392
31676,4441.641000092111
1577,3984.5343869606377
34292,5773.043467024345
1622,15321.499574749301
31374,2928.984583991384
5160,1875.5119029318435
27183,4245.980129942284
14379,2750.531911272885
1804,13055.863600302702
37248,1632.3636967349066
45888,6338.857110834991
10281,3330.705695205598
43480,6534.130615563844
22790,9104.4368360838
28967,4391.832816998166
10084,2799.405784950336
13510,2731.682190469115
26128,8069.473834086364
37971,3192.5738070884818
3079,1781.1742656770643
35901,9218.787592610564
30731,2974.688969080422
17627,4898.031381542338
33613,14210.123354772939
44919,21004.778282610605
2576,6059.251173641346
37462,6197.919653472799
10542,7583.924420848399
36149,6740.052424355832
31361,6184.758905540964
16923,3699.980845479814
2061,4973.693014526378
5544,19366.77784170502
20259,1968.5794483045368
37639,6361.3209478767
10638,3960.4235246186295
3873,6842.287860261311
5226,5235.483148380112
15731,9713.128891693133
8420,11259.300311165141
4239,9385.308736501096
29945,3572.208146617503
36891,7078.637199599552
29704,4193.514610949146
20441,22251.805837964712
36747,7544.408798301363
33012,1793.7647359743346
4335,7949.664241173183
31807,5798.935625320318
18542,3899.8718581565245
38177,2596.9053327387924
30802,11196.976023387007
14812,11602.118705618745
36667,5128.445690484135
22445,3566.831490930991
20159,3830.4816585891813
6562,5736.981911359235
13858,7478.943227612548
25094,21915.199641798477
43090,4843.964820571833
44468,8413.428644540318
33877,6176.620346344404
30294,6841.676639643281
38236,6297.150916431217
25911,5869.726983245479
20733,6226.380848496156
5303,293.63647584024386
659,4633.433497251541
1244,4275.89623825485
21362,5989.8302876543385
33591,5937.714745819101
12093,4196.234789647349
34595,1315.9052395537863
6895,3729.529002918967
15386,3158.6868204772263
27263,9679.759757258365
487,5089.830389563986
28787,25188.66657392593
28438,833.2881990391672
12,7069.52288916614
43079,2422.4580467414253
790,4294.6210315640465
28946,9068.48969503517
40652,10773.949179065425
40715,1259.4870993000793
20756,3485.9334319642085
7419,5029.617548413667
6348,6980.46243778364
5927,21410.665058616458
2632,2738.782056227693
37853,4885.597272593215
2229,10262.75491104773
19135,18585.67414497569
17810,6565.539221805513
4784,5498.255016720721
1035,6428.59868510798
18226,4677.774355259189
11953,5983.690781829169
30051,7238.770514260486
209,15292.228359399416
5031,2974.4111596433922
28535,8915.125933330452
15747,6223.426262563194
5601,5053.0894094391515
35894,4624.496143002713
14816,2766.641502801225
45280,8594.622958697299
8930,2031.2027298527912
13949,3494.393660918585
44222,9715.163129208642
40217,2730.5890106800716
19532,6407.922763383398
11150,8684.534299448784
18895,6527.312689444422
36439,2817.5088079477023
18058,1734.1280219050643
6907,4519.205037805621
43296,3799.955241670446
23955,9490.010016056594
25201,4354.431002209211
19181,6232.0805676429445
14318,3409.9455059330567
33652,5990.006352601837
21434,5263.402966653435
28515,8508.37161345323
25230,7642.945460418627
10204,2752.1122072366293
21214,3597.297004028534
21435,1366.454477050543
11502,9119.64824162218
19178,10194.239111714764
39400,6058.830731769342
16375,24550.980372792023
498,2143.2744081245614
41751,2249.459017921537
14649,3651.6707310713336
44961,11310.713838336276
8809,9685.537884234545
15493,3052.7701981923865
8712,3606.3781712511627
5849,5182.204755816814
7535,4256.726617524878
2182,13384.027536460708
21830,2354.638104154381
2045,4099.392208850243
12290,5888.971466745748
28388,1535.8440153129775
46736,3912.6927098022143
7020,2591.8155878428843
3650,4896.364073650065
12508,6991.6526050016455
22971,6099.211940707491
43371,7976.406767888988
14696,3133.880826699191
25871,5732.82632987653
11037,3334.6619547237697
17238,3092.264036949852
32544,3906.5563245732465
5240,5672.143477739175
5209,5910.97435022547
20110,6735.602786397316
29603,7679.67349135613
36044,11860.214198782736
2410,2437.88417137519
535,7485.160464857797
21646,3365.6307978856703
15456,7111.778977944658
17962,9264.1678103435
7577,2682.874148260642
30389,5189.6831341696425
19355,4066.8250155314645
45755,3768.6176375108203
41202,9654.165999227178
4958,8289.639493096854
44402,4655.633252173272
26440,9766.166810153018
14554,3410.5517142338035
19655,9728.861730877044
17008,8483.159439463798
45683,8620.677836413735
8832,7843.680045051147
5757,5939.3648362949825
42604,3295.4642347951058
45288,3280.226195416289
11802,7381.02734027128
12099,1823.5118536171572
20614,5204.980670827798
7550,2930.7264313752007
35895,11372.012838111546
28683,2961.014395454342
18826,4415.738513513024
14328,10579.440081906896
17011,6993.197626684358
35575,2014.6297883947982
45314,8988.058822265477
25759,5743.731435767536
31278,4061.5264424261877
29552,4701.298589497607
15351,5799.672631095226
37712,2934.10880919195
25129,8258.511750637696
24377,3891.969655706068
26676,6390.704461445181
24078,6434.857890628664
36553,8667.555440906794
31327,9411.436411009936
41038,28411.440008669968
23444,5019.06697906254
18780,3942.3408308377057
5029,3706.656469661247
3733,10147.591159407997
28663,6494.809637508258
12112,7358.484544611354
12698,5308.755478984101
45370,4041.4366233633677
27958,3384.8193425651602
10307,4882.12130305751
30082,3322.3050462495817
34560,10028.48173880226
27355,5678.055642839925
23113,11367.677182286887
27578,6495.566073344036
43100,4884.443477322473
2798,5005.814755389451
29228,2502.7221460267533
15330,3328.379530819387
619,11046.164483324026
15350,36502.62813585584
6555,5515.929269054464
29635,5676.7038326103975
7524,11212.681349617826
44556,7188.720790348369
24459,14112.109048935548
41392,1547.750032961196
20657,4486.044438233078
26909,4058.9203619439572
24874,10798.28277434308
17716,5116.985511502831
33679,3801.979969800368
7106,9195.485914305633
38942,2254.3185384713784
30889,5853.098642001811
17647,16519.347437953373
4926,11106.220409086576
41727,4457.993073926956
20071,12399.420670300226
13443,5522.713035680405
27205,11783.701031066114
29698,20837.00829777277
19755,8853.515784570394
46345,5968.364834303164
40340,5755.2943517650465
25843,3899.2190891373257
36011,2546.0912353105186
5619,3885.1540912419123
3894,5272.240259283868
16077,4618.412746282065
7597,7659.80821540084
44204,7387.641336407078
36690,3525.87995226361
33907,3515.2810169197182
34417,3053.6230873377267
30809,6961.804142708131
20637,8775.465287179146
19926,5600.660224373294
42513,3894.681755817582
8502,4478.696927834409
35341,4159.419472267684
42694,6462.663970914751
32038,1562.2431215516415
27177,14361.278179843332
32351,11567.793346699043
17294,5305.653970028242
37440,4861.341950388449
1896,15167.506910729899
35470,2505.9982677462317
4380,14130.989395866105
46279,3530.2101233413014
25698,1744.8298860252248
36609,5037.512723026012
31680,3902.012119082976
32783,5638.582751741822
23349,1669.4494269815136
35568,2429.9095101191474
40341,2443.1761107275315
46199,3116.781435346285
43035,11092.204929413329
28091,6247.266899379447
24809,17350.287522367336
4275,13483.661532227132
21415,7196.322043302327
39579,6773.126862288269
22923,13336.30424495912
5874,6124.0202785653155
25907,9082.762041145443
46122,7608.99709325852
41827,9488.284872340499
36730,7480.593523896765
28881,8052.490532723268
39590,5555.338123373337
5242,2197.45961647163
3514,4893.928401184785
24526,4318.326196861791
35088,1814.1353076300613
26236,5751.947713918036
34961,4029.027842121948
37042,6026.962125031258
43749,2412.7370825319963
18923,5938.474475576077
3896,15027.395134755212
175,3876.053230481267
15803,10046.853987423214
10764,11402.458178202978
45765,3998.8606580585742
460,5209.562211480278
29748,6974.679422006262
19211,18064.773411346636
26699,10270.951343056418
25596,28306.085036090557
15079,21325.532709119267
34666,18471.9546539017
13161,6139.432133469223
26097,6805.528728974821
9297,11939.396423505666
600,3995.5428657212806
44720,6365.4885058382215
21162,2914.4618051996686
5806,3460.468436607873
16373,12367.591330978172
2539,7872.607957806416
13282,3969.2820639017336
38418,2395.471239683349
18370,6339.4149482414905
26617,4466.126304256725
12333,7483.165797655287
26240,5584.976560852215
10045,3391.2655990133203
11172,1944.3947944557117
16255,6367.5330324355355
16978,3889.638568489233
3118,5185.658040097211
8521,3955.858247382168
10766,3267.859240581159
1942,1824.7553387118487
14879,3314.004016543386
33262,7746.456744402702
24849,601.6887300102397
38010,5067.3329535479825
23251,3495.731611389471
24659,2656.3354369398166
2770,2833.3093719831377
13661,7492.218768219622
12448,9141.009066792867
33700,7085.078327271048
22916,1188.6445224848571
23596,3517.666800440011
46408,19908.586811670106
43314,11999.755737241987
1298,2877.248487244028
29081,7245.900849888683
32030,2447.180134651181
15186,4278.880477942039
32949,11523.859754945766
45287,8935.326641944275
31860,11725.796060690396
31972,18471.068954577506
43589,2868.443373360558
35395,1812.4656150291173
44673,3212.693245389045
18928,8882.062369869955
16946,6984.612056941256
10133,5101.523014854987
8253,4542.146881976786
5688,14602.018310682914
17553,12481.303349404028
40902,3131.3687341796463
2124,3418.249034396081
19390,31936.11471823515
31277,3476.42928285912
15944,4451.450454634938
28504,2879.353423977323
9634,3649.4887276559857
17249,8547.209580481505
5497,9324.32476502045
16326,8157.502134468033
30900,5245.17333806985
11943,5533.558434032913
18202,12766.64853708713
45708,7101.062578786216
9527,2688.822583916225
30149,3463.9112117942236
3983,7921.694405640242
2066,13350.276530348505
28884,4541.948536762933
22663,2540.961642146945
45950,5173.221572138801
33569,2853.382083318701
12046,3444.251572758909
12061,2779.401262346035
26211,7240.499665196734
40518,3177.237538958955
13566,16182.433935291525
14490,5411.503580373395
25742,2009.4193414152855
22908,5531.323029271684
24831,11972.198783630343
40683,7979.52459745042
40272,10496.521857408916
12340,12083.055899144558
4573,4903.520276092242
29286,4961.203388584229
29985,3676.2333127654424
28527,5020.375622080485
10207,2933.9367413310083
38110,2445.133467296641
27699,7052.128246867302
14078,4240.363007923228
25516,7168.198591052653
23266,7503.881870040597
10916,4666.064822877722
24856,2308.6724610384895
41506,5567.350378715
26702,6046.333440347504
35549,4556.1032026388275
42321,7477.536490125109
10984,5105.154185380189
13789,3502.3077178985136
37086,3319.5461045090597
9121,4961.219587469753
39563,4685.394205049235
7709,4634.5201143027525
36764,10671.144433003956
396,6271.680995608989
3183,7731.610749961666
10366,3269.8361596615264
42112,2329.4271035091533
13909,10994.585614278732
20417,5233.476947086083
41599,4951.351188660104
42742,3022.6072676318936
4578,8262.726170458767
40872,4732.426511495345
15872,4029.2069751118047
35445,2231.209721526443
364,7613.703149402882
33400,2927.8136643626926
21630,3755.3150684562816
11879,8208.971964886223
16662,3872.6910895328815
10179,3208.243414409284
4972,6531.907134396381
4666,7238.817242878325
45259,4871.122090246072
45969,7595.881850129766
16700,4023.3778170211235
42305,11021.114071274798
44987,9960.494603624955
44545,13710.241889171964
26035,18183.365326188636
25039,3322.352025299585
22224,10787.318102105644
3196,3519.37726969274
17402,14242.83513891622
46274,1767.2157332538666
5004,1255.5357824550301
37950,8675.951925310115
37717,4399.505786698434
25719,1809.1594636216364
417,4148.885865354544
43030,5531.409652870988
34362,4108.276399132899
8119,6794.87576369496
30769,4820.087158720245
19503,3246.6822593577813
29415,10329.832938544156
30675,6507.9401838377435
41679,3429.2348356664625
1422,2886.508316123974
45343,5932.630214539362
31448,3688.841886472543
12009,6903.183953397331
20230,3909.1488706896444
13491,8549.525398752095
40433,11422.879791001142
44376,2442.315742733189
14746,7011.138362562444
28090,7785.329851948469
31166,7689.733715215285
7684,6003.644181595201
16786,5235.160242011159
8678,2916.470590068466
4620,5502.543146667443
23708,3817.448684740048
18742,9163.403413451073
29779,8778.75315957908
29197,6434.650938887405
23777,6307.088036800357
35390,7295.882976602684
40008,4693.354967146148
3925,3468.5568514087026
11957,2661.977568093095
40677,11565.536717165647
12524,11380.628674161224
32659,5490.164376942539
16586,4270.037175573825
35869,5869.294720064823
19372,6705.602862480175
14059,3605.2717787233096
15481,7309.995253863453
41124,3616.551553494602
37226,7371.458654235499
18178,857.1138412547061
29534,9860.01688070391
12351,2917.7701108469555
28155,14224.861701820784
19873,5455.10124651339
40679,7237.421129983376
6206,17029.698400886857
22988,3474.2634176010088
8326,9326.593067120331
20169,1175.9925102090256
37153,3149.296627954097
42577,2255.1932908096796
119,8570.3930816113
43086,9446.594631562428
34471,3456.030299000505
30022,4339.078264452683
36665,2935.1857363291483
22728,8166.791954801292
39263,9940.238664126273
36879,14749.905214688537
29544,3978.4709297885474
27459,3235.91067632803
35864,5159.120975696154
3462,6969.724652260025
20176,6356.435021305555
27888,3039.6744633187773
11691,21038.69477916293
8182,3282.1627383966616
37309,15139.526060597836
31629,15058.085601158906
31351,4570.586928956187
27433,3996.49402131822
29007,7443.083234557336
19928,6504.412300967562
14151,13616.18927726084
34657,5324.479085917639
13135,2075.456820300299
32655,2620.492608892063
18615,6584.707940175576
12989,16249.368299018774
13301,6779.862491781738
20887,9736.665776654207
33111,4740.662686502575
5285,2384.4171100315443
37184,10295.500217745455
41820,5530.68515181826
39083,2373.994412073801
41527,3317.8397034059008
2332,20042.268599138686
37550,3142.474197831494
46530,4993.350374871895
3065,3891.5935083757463
45551,5695.46254334848
542,1778.6091774789163
46600,5543.6435298736515
30985,3679.9107575342814
41476,9889.310147209251
4740,2905.3334163395084
19041,4942.702391557912
30681,4049.1972331074458
37404,9962.172243613673
14149,4228.32521686966
31544,4510.930100141838
1313,3587.441221302064
13110,3864.3356274590105
26937,5086.53693596275
43711,7278.236295977518
10157,13224.309972472747
11453,3567.86685778972
12616,6276.520207546872
7460,3066.6427008993714
41744,5079.557346363842
21054,6365.344098706912
6670,5443.295297987039
27145,3238.533361553808
7578,4186.770940286789
33162,681.6612163600272
33239,5211.408059854071
37779,4583.374422244622
46481,4242.67262517749
2866,7428.511323453585
35847,7048.036382835628
7378,4012.4535273036245
29301,5723.697490622615
45855,5357.049069529828
29873,7168.001761837002
10087,2506.677802773293
33380,5574.1644679993
8303,7881.545957101134
22340,4973.713273022417
18054,7851.828543690037
32644,4108.57534268011
9189,3952.575632499039
38249,2648.8259488664276
35504,2832.742415916002
12757,14469.517160656926
36424,7971.450530190569
15021,1959.9988669936324
43492,3916.5399664908928
16948,4742.1135460759015
30883,11368.669677435579
7496,16860.329425776385
44107,2572.743868147287
10171,14745.981123025133
45872,3791.736192615669
9473,5000.038959973616
2732,5881.313229258493
8559,12880.39889290886
25533,7005.2390104486485
8028,7960.926275894384
9494,8927.10112649298
15112,6394.414163767673
40749,2993.140470063112
44906,2070.261874607246
44655,2024.1376761912024
38132,2586.8391638741095
34669,3952.144548752958
12207,4910.444968744507
15421,6823.74912192921
41498,3490.987166189867
23993,4867.162844163985
46418,5770.310446807153
2523,18229.48966871288
42683,8758.054497164107
19974,10883.569142314049
19164,12128.359588038096
1059,5308.531823226227
40031,1480.0210436507136
12097,6162.970315426506
15013,6905.224519275594
22428,4474.533371757447
8263,8994.358499273054
4943,19511.88823487761
22997,1369.9691968522611
12210,2660.9703109890543
40636,3320.7374838964934
10352,10365.58899440823
10710,27419.510036052634
23633,5914.500804780122
27460,11622.522964109394
36455,4706.039996646275
3126,17975.604211267284
2187,7706.933939753823
5685,6250.918150367403
36614,14558.551472003806
46011,7166.494424768803
16528,3341.312932276567
37139,4872.438765414471
6652,2154.3133425012916
23911,7619.355204661933
6339,4385.72157019589
27388,3153.561490304246
21645,13716.152300906619
31333,6150.288967409664
21655,3989.545510382937
44770,4037.996299721244
24531,2898.286567551624
34378,11873.28648867691
33607,5519.048367200152
21988,6755.866978625522
4034,2083.2871108693485
35081,5458.254394848097
25976,18862.904605375206
18566,16396.82381705637
44253,3900.7539926290515
36438,5264.12304067052
25589,3664.172040220503
27957,9619.413420220617
18475,7390.417093269121
2422,4961.323508239549
12967,9030.909402296773
21193,1761.5603269711105
25398,14697.950328727598
35935,18046.33511238901
31614,7047.049236499825
9405,5631.242976526444
19859,1762.1702865774607
197,2243.2575391999508
43364,2321.4652118087865
17264,10466.413124245417
26986,2419.915530910297
24090,5262.711779604405
24747,6102.334060268543
35413,2978.6894456474924
44857,14663.64875929883
26154,7083.280032704679
6151,2762.2864991825163
28305,5428.301115696745
541,4777.636341348361
39491,21823.537804787622
40476,4868.281279314827
2736,4115.888444340081
285,2182.5302738875685
9234,4829.941698830906
1689,7807.121388747476
41688,1415.0251292327052
42106,3121.939161531707
25569,20948.28805784308
13408,3712.9867315682914
16525,8993.111270447233
10003,7216.459893941961
6807,5309.425558160296
35213,16222.232709457792
7707,10484.603525701355
23732,3153.87214507291
5941,2802.1999382859467
32575,4711.457576608001
19933,12517.350647634343
21950,2877.292704057187
10628,9109.288602204006
14416,1696.505988224667
21149,1830.205234774812
42408,4522.094571270349
19610,6988.9733189942135
46428,21630.750638840782
25855,2999.735078334064
12598,7558.638653668752
32498,3758.298754151014
42381,9051.775576226453
23125,12491.966140775286
10456,3801.900019663431
19754,1706.9952454219842
21513,19063.891780668844
34076,4442.540399233845
35269,16261.519204960041
31097,15845.160552995272
9062,9666.356393188864
39871,3920.7556044453977
13793,10132.834364977425
407,3627.7342122389236
5854,8006.292179302782
9345,2217.4407958936695
20301,6625.754743326579
26102,9975.702373747205
4436,769.456910410328
36737,10441.520981589661
35880,4271.775738597367
2205,3122.9971719878827
44914,3837.661995042955
14101,2962.5564731140666
24790,19776.19795741917
42912,4917.637180714882
1123,4597.974895482455
13428,3638.859876392837
30762,6957.281680757466
27666,3690.035053894733
20216,15544.01069168724
36610,3868.7095787229828
14908,5888.131019108411
2773,9190.789693616385
32447,11019.589217274646
9401,3981.440931140329
11342,5378.724155414353
2195,6486.61143222564
8519,29716.360158592594
27921,8634.672856732337
28983,2577.6296604835925
25155,9286.155620937896
761,5037.151144195815
17028,5393.736433176848
2058,4438.4030279429535
4785,3857.9900588049586
7182,5201.271613716841
20805,8037.775956817642
18165,6932.752221560847
7565,8545.76950805614
21888,5083.681183672151
36297,1981.1848233487744
40046,7755.875715368418
13397,2200.9101549150846
22949,8790.171142176172
10264,4193.38035290227
10005,4351.277287584719
16516,4397.2635413152075
24815,4218.714498616111
33556,4425.057677784672
31865,4091.8974708701967
26080,6136.128445098036
8173,2474.1685536470604
15084,2646.077984778604
28586,4495.1553932325105
7840,6118.426359884033
7910,2436.3774945877653
36084,7476.177166998877
42510,6901.724632808342
5828,2828.9961705941787
30504,2760.815952050099
8287,5582.753800097235
11904,1761.0451143689647
5194,4025.6733465914576
501,5244.097365446821
13153,7092.865246318962
19830,12228.606703409481
3832,10623.166324377458
44342,2068.5665573755523
42944,6343.456611021598
40484,6784.518316157092
16087,4451.8719790760815
42927,20908.49491400692
25726,11042.752417847947
23023,9832.810283189532
21895,12864.25131015406
26501,7901.198251891972
10664,6839.7299307511
35798,3338.3000674019268
34331,5275.105441425559
41852,9677.54567881039
19733,3142.2016726652664
21119,5547.393043582361
22653,12078.600686673608
39861,5196.184373147187
39386,13157.64844945685
33327,3966.3823606180454
43796,7577.226422269521
40497,10671.745394882812
10234,28941.59930837044
35450,12922.625359610698
40635,5846.602995215288
4272,7388.708398734054
16425,7248.087365664871
35768,9503.105044722426
46275,6622.846026420356
1226,4986.868005977953
13024,3142.6069497849267
38035,4243.09160278998
6136,7337.488020351722
2156,13122.089033500519
39099,3341.487306133249
26697,10895.947407845815
36235,20998.380493444747
1746,5604.297648241644
30446,2914.4489147575355
871,4762.430805757053
32492,2635.96434233421
13629,4516.405751289894
8353,6199.572464928874
38140,6291.140192634884
46668,8057.444971545042
1636,2490.406469900816
46529,8554.80458021643
44971,7871.000727811421
2981,19433.97519946318
5343,6633.02673542748
25307,9286.549481917018
556,2472.4635841197805
5626,8951.924501068072
11340,6310.605610884557
23325,4627.413095610571
45514,4629.957669466256
10610,12705.60249654745
15552,12241.162732460241
